id,client_order_id,created_at,updated_at,submitted_at,filled_at,expired_at,canceled_at,failed_at,replaced_at,replaced_by,replaces,asset_id,symbol,asset_class,qty,filled_qty,filled_avg_price,order_class,order_type,type,side,time_in_force,limit_price,stop_price,status,extended_hours,legs
bd5ce676-80db-4032-8f0e-8fab853837a7,2cb34bfa-12a3-4c6f-80fa-6701ae1941e4,2020-06-18T14:02:38.263113Z,2020-06-18T14:02:38.357085Z,2020-06-18T14:02:38.23286Z,2020-06-18T14:02:38.346029Z,,,,,,,eb4b0940-ace7-4746-8593-10c9dbdafbb7,AKTS,us_equity,60,60,8.31,,limit,limit,buy,day,8.31,,filled,False,
ce92c121-a206-4bac-bc3c-fae08ae7ebc5,82bd9302-44a5-4b2b-b6c2-a0bf2e8ca650,2020-06-18T14:02:36.208725Z,2020-06-18T14:02:36.341536Z,2020-06-18T14:02:36.190636Z,,,2020-06-18T14:02:36.333054Z,,,,,eb4b0940-ace7-4746-8593-10c9dbdafbb7,AKTS,us_equity,60,0,,,limit,limit,buy,day,8.3,,canceled,False,
11bbafc8-eb38-48fd-86dd-df4824b78330,11255471-1288-4c9f-80d3-cfdccc3782cb,2020-06-18T14:02:33.188197Z,2020-06-18T14:02:33.424693Z,2020-06-18T14:02:33.172544Z,,,2020-06-18T14:02:33.361553Z,,,,,eb4b0940-ace7-4746-8593-10c9dbdafbb7,AKTS,us_equity,60,0,,,limit,limit,buy,day,8.28,,canceled,False,
7cc7d7cf-dd22-4157-9ebd-40eb4d5d8edb,684dca9d-e853-48bd-aad8-648ca7ecdb5b,2020-06-18T14:02:31.122084Z,2020-06-18T14:02:31.327047Z,2020-06-18T14:02:31.100329Z,,,2020-06-18T14:02:31.300895Z,,,,,eb4b0940-ace7-4746-8593-10c9dbdafbb7,AKTS,us_equity,60,0,,,limit,limit,buy,day,8.28,,canceled,False,
53e605ee-9976-4e5d-8435-33e87187fdae,99d6a551-b11a-4d24-a47c-aea2740b9d9a,2020-06-18T14:02:29.678497Z,2020-06-18T14:02:29.906084Z,2020-06-18T14:02:29.662639Z,,,2020-06-18T14:02:29.865592Z,,,,,eb4b0940-ace7-4746-8593-10c9dbdafbb7,AKTS,us_equity,60,0,,,limit,limit,buy,day,8.24,,canceled,False,
e1fde2c5-d52c-405a-8875-9dc0f63047c9,081c389d-d4d2-433c-bd48-5fc5310d8f77,2020-06-18T14:02:14.44454Z,2020-06-18T14:02:24.309203Z,2020-06-18T14:02:14.420609Z,,,2020-06-18T14:02:24.259376Z,,,,,9a1adda3-4042-49f6-9cee-8084dd872e22,ABEO,us_equity,158,0,,,limit,limit,buy,day,3.15,,canceled,False,
2374e8ea-47ec-4626-ac83-66a67d1eddbb,8b29d7b8-6fc3-4586-a347-6e32177a7a3f,2020-06-18T14:01:01.217792Z,2020-06-18T14:01:01.334838Z,2020-06-18T14:01:01.201096Z,2020-06-18T14:01:01.318135Z,,,,,,,715c0bdf-caf2-4818-a761-023a42c63be3,SELB,us_equity,173,173,2.88,,limit,limit,buy,day,2.88,,filled,False,
df4e54bd-ed6c-4764-819f-fec64e0be292,f4218d8a-fd39-4d1d-a28d-1478f8157820,2020-06-18T14:00:58.326922Z,2020-06-18T14:00:59.193578Z,2020-06-18T14:00:58.304677Z,,,2020-06-18T14:00:59.145315Z,,,,,715c0bdf-caf2-4818-a761-023a42c63be3,SELB,us_equity,173,0,,,limit,limit,buy,day,2.88,,canceled,False,
48ca9e2c-866a-4e7a-9fab-336155a40347,cdb03e62-3676-4e5e-9d6b-446b5a335e46,2020-06-18T14:00:55.426461Z,2020-06-18T14:00:55.572721Z,2020-06-18T14:00:55.399511Z,,,2020-06-18T14:00:55.56196Z,,,,,715c0bdf-caf2-4818-a761-023a42c63be3,SELB,us_equity,174,0,,,limit,limit,buy,day,2.87,,canceled,False,
d17aaee9-0fbe-44d1-aec1-3e742220827f,823aa165-0a29-486e-8c3a-b163cc129ea4,2020-06-18T14:00:53.558436Z,2020-06-18T14:00:53.870559Z,2020-06-18T14:00:53.535058Z,,,2020-06-18T14:00:53.831369Z,,,,,715c0bdf-caf2-4818-a761-023a42c63be3,SELB,us_equity,173,0,,,limit,limit,buy,day,2.87,,canceled,False,
